year,month,day,date,sex,tag,size_class,disc_width,length,location,tide
2002,February,22,2002-02-22,M,NA,Small,12.7,33,Seal Beach,NA
2002,February,22,2002-02-22,M,NA,Small,12.3,23,Seal Beach,NA
2002,February,22,2002-02-22,M,NA,Small,12.1,24,Seal Beach,NA
2002,February,22,2002-02-22,M,NA,Medium,13.2,31,Seal Beach,NA
2002,February,22,2002-02-22,M,NA,Medium,13.7,27,Seal Beach,NA
2002,February,22,2002-02-22,M,NA,Small,12.8,20,Seal Beach,NA
2002,February,22,2002-02-22,F,NA,Small,9,19,Seal Beach,NA
2002,February,22,2002-02-22,M,NA,Large,16.9,37.5,Seal Beach,NA
2002,February,22,2002-02-22,F,NA,Medium,16.4,36.6,Seal Beach,NA
2002,February,22,2002-02-22,F,NA,Medium,13.1,27.6,Seal Beach,NA
2002,February,22,2002-02-22,M,NA,Medium,14,16.1,Seal Beach,NA
2002,February,22,2002-02-22,F,NA,Small,12.5,25.6,Seal Beach,NA
2002,February,22,2002-02-22,F,NA,Medium,14.2,34,Seal Beach,NA
2002,February,22,2002-02-22,M,NA,Medium,13.9,35.6,Seal Beach,NA
2002,February,22,2002-02-22,M,NA,Small,13,27.8,Seal Beach,NA
2002,February,22,2002-02-22,M,NA,Large,17.5,36.7,Seal Beach,NA
2002,February,22,2002-02-22,F,NA,Medium,16.1,33,Seal Beach,NA
2002,February,22,2002-02-22,F,NA,Large,17,38.8,Seal Beach,NA
2002,February,22,2002-02-22,M,NA,Large,17,38.7,Seal Beach,NA
2002,March,1,2002-03-01,M,2224,Large,21.5,44,Seal Beach,Low
