Iteration	Posterior	Likelihood	Prior	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	bl[14]	bl[15]	bl[16]	bl[17]	bl[18]	bl[19]	bl[20]	bl[21]	bl[22]	bl[23]	bl[24]	bl[25]	bl[26]	bl[27]	bl[28]	bl[29]	bl[30]	bl[31]	bl[32]	bl[33]	bl[34]	bl[35]	bl[36]	bl[37]	bl[38]	bl[39]	bl[40]	bl[41]	bl[42]	bl[43]	bl[44]	bl[45]	bl[46]	bl[47]	bl[48]	bl[49]	bl[50]	bl[51]	bl[52]	bl[53]	bl[54]	bl[55]	bl[56]	bl[57]	bl[58]	bl[59]	bl[60]	bl[61]	bl[62]	bl[63]	bl[64]	bl[65]	bl[66]	bl[67]	bl[68]	bl[69]	bl[70]	bl[71]	bl[72]	bl[73]	bl[74]	bl[75]	bl[76]	bl[77]	bl[78]	bl[79]	bl[80]	bl[81]	bl[82]	bl[83]	bl[84]	bl[85]	bl[86]	bl[87]	bl[88]	bl[89]	bl[90]	bl[91]	bl[92]	bl[93]	bl[94]	bl[95]	bl[96]	bl[97]	bl[98]	bl[99]	bl[100]	bl[101]	bl[102]	bl[103]	bl[104]	bl[105]	bl[106]	bl[107]	bl[108]	bl[109]	bl[110]	bl[111]	bl[112]	bl[113]	bl[114]	bl[115]	bl[116]	bl[117]	bl[118]	bl[119]	bl[120]	bl[121]	bl[122]	bl[123]	bl[124]	bl[125]	bl[126]	bl[127]	bl[128]	bl[129]	bl[130]	bl[131]	bl[132]	bl[133]	bl[134]	bl[135]	bl[136]	bl[137]	bl[138]	bl[139]	bl[140]	bl[141]	bl[142]	bl[143]	bl[144]	bl[145]	bl[146]	bl[147]	bl[148]	bl[149]	bl[150]	bl[151]	bl[152]	bl[153]	bl[154]	bl[155]	bl[156]	bl[157]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	pi[1]	pi[2]	pi[3]	pi[4]	TL
1640	-5461.056	-5514.524	53.46806	0.00100328	0.00217246	0.00653	0.000748272	0.00157295	0.00153459	0.00225952	0.00281285	0.00230897	0.00508295	0.000384205	0.0064627	0.000779193	0.00154545	0.00236542	0.000305964	0.00182512	0.000978903	0.00107545	0.00338419	0.000295443	0.000362806	0.000506086	2.92602e-05	0.000948257	0.0014524	0.00194357	0.000582496	0.00402682	0.0008805	0.0010697	0.00259057	0.000128153	0.000978133	0.00132852	0.00409384	0.00242431	0.0015944	0.00243525	0.00114569	0.0010324	0.00282508	0.000747051	0.000978508	0.00112378	0.00424115	0.0011398	0.000902702	0.000478524	0.00332805	0.00425513	0.00189475	0.00143024	0.00156448	0.00482994	0.000541143	0.000559095	0.00115563	0.00217036	0.00164711	0.00375937	5.35525e-05	0.000624403	0.000263005	0.00272301	0.000742688	0.00150682	0.0121947	0.00270464	0.000432259	0.00124367	9.86899e-05	0.00219897	0.00103528	0.0033478	0.00152372	0.00651485	0.00417424	0.00369835	0.00144225	9.62794e-06	1.58235e-05	0.00166778	0.000260831	0.00134845	0.00163676	0.00270917	0.00193827	0.00226637	0.00346074	0.00255795	0.000508721	0.000239004	0.00260892	0.000680589	0.00350061	0.010941	0.00103315	0.0110551	0.000136926	0.00129672	1.47738e-06	4.49827e-07	0.00182549	0.000701766	0.00307088	0.000735761	0.00815304	0.000634253	0.00161854	0.00185599	2.16404e-05	0.000374768	0.00031292	0.00038606	0.00142236	0.00715175	0.00171325	0.00010595	0.00165089	0.00135029	0.00136364	0.00412229	0.00341737	0.00971899	0.00266081	0.00601487	0.00217005	0.000832178	0.00182256	0.000244568	0.00127788	5.42151e-05	0.00450457	0.006439	0.00116696	0.0181303	0.000149155	0.000983139	0.00108039	0.00207896	0.000556331	0.000256516	0.000463557	0.000402575	0.000618749	0.000260088	0.00101927	0.00218491	0.000665599	0.00258325	0.00428807	0.00709004	0.00438116	0.00436634	0.00096748	0.000194971	0.108413	0.360206	0.0588614	9.41631e-26	0.415631	0.0568884	0.32522	0.195461	0.234359	0.24496	0.3425666
1650	-5462.63	-5516.156	53.52561	0.00235475	0.000880093	0.00831973	0.000933852	0.00140789	0.00132389	0.00268667	0.000764278	0.000767045	0.00465823	0.000308243	0.00389155	0.00114598	0.00346351	0.00289059	0.000197976	0.000696405	0.00147179	0.00270152	0.00228949	2.3926e-05	0.000206831	0.000963776	0.000113034	0.00158502	0.00264173	0.00182383	0.000384532	0.00287911	0.000318105	0.00166834	0.00259599	0.000132335	0.0013938	0.00142093	0.00178832	0.00379264	0.00158342	0.0010264	0.00105523	0.000445584	0.000463112	0.00118092	0.000747169	0.00221133	0.00719761	0.000435716	0.00168029	0.000570595	0.00176465	0.00219903	0.00179885	0.00140684	0.00208246	0.00386226	0.000601604	0.000278355	0.00221097	0.00158352	0.00118007	0.00581299	7.93079e-05	0.00111896	6.92636e-05	0.00135927	0.000576145	0.000720021	0.00597355	0.00304141	0.00107442	0.0026778	0.000163806	0.00219897	0.00140906	0.00399859	0.00261811	0.00325586	0.00303581	0.00310075	0.00152326	7.35114e-05	6.89421e-06	0.000495127	0.000614834	0.00119005	0.000482408	0.00251513	0.00105362	0.00204875	0.00383503	0.00174217	0.000857322	0.000277011	0.00162021	0.000532098	0.00285487	0.00468875	0.00297195	0.00496635	0.000231594	0.00167556	1.72087e-06	2.15888e-06	0.000843807	0.00050167	0.000970254	0.000781466	0.0102563	0.00124086	0.00128226	0.00496669	1.48254e-05	0.00167098	0.000128462	0.000767996	0.0018111	0.00723375	0.0046355	0.000137157	0.0023271	0.00109261	0.00161193	0.00760901	0.00374121	0.0120409	0.00329437	0.00586584	0.000873812	0.00131849	0.0014378	0.00017112	0.000678828	5.3635e-05	0.00595407	0.00440679	0.00199596	0.0231242	0.000129123	0.0016443	0.00149274	0.00528995	0.000923194	0.000297437	0.000199521	0.000845	0.00169966	0.000531764	0.000949315	0.00551435	0.000374032	0.00323749	0.00646245	0.0049349	0.00132026	0.000978062	0.00194119	0.000210572	0.103503	0.348892	0.0570049	1.66588e-25	0.454813	0.0357872	0.32522	0.195461	0.234359	0.24496	0.3368122
1660	-5443.973	-5497.284	53.31148	0.00289457	0.000614957	0.00589366	0.00161835	0.00238362	0.0010081	0.00485503	0.00174007	0.00116196	0.00238233	0.000746294	0.00631394	0.00133499	0.00192759	0.00392833	8.01788e-05	0.000867033	0.000325806	0.00321037	0.00176231	0.000103125	0.000235689	0.000744598	0.000186565	0.00214512	0.00291134	0.0022382	0.000501373	0.00190669	0.000377904	0.00328576	0.00211333	0.000231113	0.00117505	0.00230934	0.00227268	0.00164566	0.00111865	0.00534791	0.000456633	0.000198026	0.000533407	0.000712499	0.00103852	0.000714633	0.00451749	0.000865795	0.0010656	0.000759001	0.00294349	0.00393273	0.00103525	0.00171517	0.00364199	0.0029617	0.000682546	0.000926828	0.00234404	0.00252116	0.00136038	0.00637803	0.000116565	0.00118857	9.85863e-05	0.00312825	0.000428683	0.000157972	0.00712874	0.00150261	0.0027811	0.00382971	0.000149959	0.000866165	0.00405389	0.00304981	0.00505852	0.00488051	0.00237018	0.00117998	0.000805906	7.06641e-05	4.18218e-05	0.000277689	0.000954775	0.00182432	0.000824453	0.0015454	0.00193761	0.00175999	0.00485227	0.00408254	0.000808567	0.000442183	0.00181085	0.00010421	0.00178743	0.00698847	0.00222034	0.00750499	0.000101507	0.00166037	7.2962e-06	4.11734e-07	0.0011864	0.000132269	0.00124545	0.00133903	0.010806	0.00052768	0.000982926	0.00205793	1.26717e-05	0.000589444	0.000227722	0.00304297	0.00123815	0.00618587	0.00496054	5.38086e-05	0.00108732	0.000674869	0.00119525	0.00398667	0.00326687	0.0178249	0.00244792	0.00841985	0.000492216	0.00199607	0.00165391	0.000537697	0.00285717	0.000119013	0.0087829	0.00566272	0.00067699	0.024268	7.86107e-05	0.000530197	0.00325259	0.00413153	0.00171577	0.00116056	0.000167747	0.00117692	0.00050653	0.000193888	0.00104873	0.00151495	0.000693217	0.00415395	0.00307709	0.00986662	0.00136767	0.000749759	0.000641844	6.92574e-05	0.11315	0.330042	0.0539251	3.69826e-25	0.430241	0.0726421	0.32522	0.195461	0.234359	0.24496	0.3582249
1670	-5451.687	-5505.07	53.38289	0.000864477	0.00163997	0.0073604	0.00128619	0.00190777	0.00136275	0.00231001	0.00274339	0.000270791	0.003184	0.00112711	0.00808943	0.00312696	0.00366683	0.0017208	0.000149547	0.000779221	0.000874249	0.00267808	0.00302661	0.000127408	0.000180468	0.000690763	0.000101007	0.00154546	0.000700037	0.00211291	0.001177	0.00188546	0.000408344	0.00161596	0.00231782	0.000240881	0.003251	0.0018811	0.00173755	0.00340682	0.00142274	0.00504386	0.00233697	8.77854e-05	0.000998558	0.00070129	0.00103481	0.00162438	0.00613026	0.000600907	0.00104388	0.000964202	0.00337598	0.00453028	0.0012513	0.00297453	0.00274136	0.00421659	0.000850137	0.00111175	0.00215621	0.00198662	0.00122067	0.00138066	0.000320149	0.00191736	0.000192374	0.00581634	0.000399849	0.000579265	0.00803142	0.00227622	0.00265466	0.00282925	0.000444921	0.000955487	0.00213277	0.00164216	0.00345819	0.00612307	0.00404879	0.000195061	0.0015141	0.000115955	8.29123e-05	0.000384831	0.000758325	0.00250144	0.0011531	0.00191149	0.000709484	0.000786799	0.00338845	0.00554148	0.000592178	0.000602807	0.00260433	9.17785e-05	0.000785389	0.00861688	0.00189682	0.00926807	2.26399e-05	0.00192059	5.04906e-06	5.43603e-07	0.000749317	8.30216e-05	0.000658163	0.0015956	0.00838609	0.000449869	0.00107094	0.000864102	3.64289e-05	0.000486928	0.000360552	0.00267725	0.00175615	0.00905523	0.00530359	3.7448e-05	0.000499484	0.00113615	0.00069937	0.00250265	0.00267887	0.0129198	0.00190256	0.00579626	0.000123783	0.00142501	0.00323721	0.000636166	0.00216248	1.36225e-05	0.00715902	0.00550976	0.00119309	0.0182494	6.71697e-05	0.000915072	0.0033155	0.00342923	0.000734305	0.00173381	8.31196e-05	0.00076993	0.00057142	0.000418225	0.00200353	0.00154336	0.00225794	0.00184748	0.00459102	0.0103265	0.000883976	0.00296798	0.000549707	5.21413e-05	0.115681	0.366149	0.0451337	8.16615e-25	0.407731	0.0653063	0.332844	0.200044	0.232573	0.234539	0.3510839
1680	-5474.289	-5527.624	53.33549	0.000609123	0.00340652	0.00767089	0.000605512	0.0013128	0.00155296	0.00213534	0.000979472	0.000405786	0.00311503	0.000837532	0.0051557	0.000797296	0.00112505	0.00130437	0.00147442	0.00313847	8.59729e-05	0.00256337	0.00317765	0.00020991	0.000450426	0.00020102	0.000489469	0.000966631	0.00105016	0.00069227	0.000781732	0.00313843	0.000429099	0.000980989	0.00180471	0.000600807	0.00386784	0.00244729	0.000996275	0.00113553	0.00282365	0.00291963	0.00234046	8.31836e-05	0.000330866	0.00037167	0.000475714	0.000588437	0.00999573	0.000264553	0.00112581	0.000597134	0.00190086	0.00222475	0.00169241	0.00367749	0.00272823	0.00616832	0.000875366	0.000599132	0.000614418	0.00107428	0.00300332	0.00181115	0.000749209	0.00513646	0.000446799	0.00453643	0.000844105	0.000811387	0.00844572	0.00179788	0.00422865	0.00125284	0.000335417	0.00106291	0.00351905	0.00155742	0.00158792	0.00150019	0.00780658	0.000262395	0.0017512	8.3687e-05	6.21517e-05	0.000151484	0.000822282	0.00167448	0.00110732	0.00125497	0.000627026	0.00123259	0.00638646	0.0063403	0.00237551	0.000266088	0.00147903	9.33601e-05	0.000637966	0.00577871	0.00377614	0.00651854	3.93315e-05	0.00327499	8.89893e-06	2.52946e-07	0.000989319	6.24084e-05	0.000237911	0.00132596	0.00693744	0.00152562	0.00076292	0.00230509	3.99682e-05	0.00110367	0.00032933	0.00281198	0.00386251	0.00795668	0.00516764	4.15458e-05	0.000285294	0.000575853	0.000354418	0.00673953	0.00200931	0.00787699	0.0018979	0.0067686	0.000550648	0.00115286	0.00212504	0.000211522	0.00347806	4.64744e-05	0.00536328	0.00999679	0.000742484	0.0273354	0.000122541	0.00146229	0.0044939	0.00268529	0.000591095	0.00065966	0.000239137	0.000449006	0.000867897	0.000270756	0.000954246	0.00100684	0.00222311	0.00398888	0.00579155	0.0121292	0.000350983	0.00225369	0.000686452	2.02449e-05	0.0899921	0.356153	0.0370272	7.94322e-25	0.453305	0.0635234	0.322913	0.211041	0.232042	0.234004	0.3558237
1690	-5456.419	-5509.946	53.52707	0.00340398	0.000494766	0.0057788	0.00114622	0.00109252	0.000728216	0.00474993	0.00123961	0.00177579	0.00282935	0.00047484	0.0036079	0.000796247	0.00160784	0.0019289	0.00147921	0.00239819	0.000161468	0.00205686	0.00687924	0.000274582	0.000531217	0.000515787	0.000446938	0.000852216	0.00149888	0.00205752	0.000307389	0.00456338	0.000601422	0.000899593	0.00309343	0.000302722	0.00146561	0.00293613	0.00230266	0.0029139	0.00137276	0.00211608	0.00153978	0.000112735	0.000624438	0.000272173	0.000363257	0.000961159	0.0115285	0.000801224	0.000730321	0.000996373	0.00189454	0.00280903	0.0007448	0.00169309	0.00283775	0.00666917	0.00134179	0.000394379	0.00136126	0.00166385	0.00398618	0.0018258	0.00200901	0.00438061	0.00119254	0.00347944	0.000617482	0.000197425	0.0103299	0.001978	0.0027808	0.00166419	0.000377265	0.000551611	0.00190796	0.00116921	0.000500638	0.00405012	0.00398375	0.00145393	0.000595129	5.26043e-05	2.09162e-05	0.000190238	0.000316497	0.00210069	0.00183126	0.000839862	0.000734544	0.00250916	0.0055417	0.00379902	0.00187082	0.000385769	0.000536117	4.71596e-05	0.00101532	0.0096958	0.00331304	0.00826652	5.15331e-05	0.00112131	1.64074e-06	1.17826e-07	0.00250194	0.000125468	0.000323924	0.00105386	0.00678485	0.000976547	0.00155646	0.0045436	3.78716e-05	0.00134881	0.000485551	0.00259141	0.000721212	0.00929508	0.00347139	0.000134149	0.000601625	0.00226656	0.000377513	0.00302565	0.00204077	0.0074796	0.00122742	0.0101973	0.000984157	0.00142471	0.000955694	0.000912379	0.00161908	2.91761e-05	0.00480675	0.00800284	0.000477136	0.0152906	6.98254e-05	0.000722906	0.00459812	0.00246557	0.000318492	0.000481468	7.44032e-05	0.000345333	0.000572023	0.000303605	0.0014133	0.0024032	0.00123734	0.00376512	0.00491052	0.0070202	0.000533353	0.00116806	0.000256978	4.04816e-05	0.0933833	0.34549	0.0359187	1.59993e-24	0.437784	0.0874237	0.322913	0.211041	0.232042	0.234004	0.3366657
1700	-5439.099	-5492.553	53.45433	0.00200682	0.000382522	0.00886884	0.000760909	0.000580257	0.000963594	0.00260154	0.000691072	0.00176576	0.00453713	0.000307221	0.00262053	0.00134934	0.00154951	0.00231043	0.000399879	0.000945008	5.36166e-05	0.0023347	0.00276237	0.000708938	0.000314898	0.00104001	0.00112471	0.000405931	0.00156621	0.00157855	0.000469769	0.00301369	0.00230205	0.00100578	0.00264815	0.000129607	0.00229203	0.000455578	0.00222362	0.00296936	0.00258801	0.00092063	0.000981717	0.000399062	0.0021792	0.000498997	0.000258309	0.00121655	0.00669114	0.00233306	0.000191729	0.00174875	0.00116137	0.0054567	0.00172547	0.00243598	0.00194231	0.00738368	0.00124998	0.000650952	0.00164556	0.00460266	0.00222981	0.0025496	0.000566567	0.0040739	0.000960488	0.00165066	0.000346	0.000302305	0.010635	0.00199525	0.00192993	0.00176471	0.00139342	0.000261339	0.00162735	0.00258702	0.000770737	0.00498776	0.00344474	0.000712598	0.00150736	9.30054e-05	1.36395e-05	2.97874e-05	0.000949366	0.00199641	0.00135548	0.00129494	0.000917631	0.00148795	0.00668575	0.00212427	0.00129152	0.000250864	0.00145787	0.00031244	0.000867355	0.0115452	0.00206644	0.00780895	8.80155e-05	0.00102537	1.8267e-06	3.93724e-07	0.00120769	1.90104e-05	0.0011531	0.0024516	0.011042	0.000514348	0.0021001	0.00242521	3.04063e-05	0.00117693	0.000479541	0.000370212	0.00121258	0.00604394	0.00547527	0.000470688	0.00060427	0.000943891	0.00172178	0.00408112	0.0015536	0.00812941	0.00269486	0.0087311	0.00110841	0.00094171	0.000684054	0.000541392	0.00130822	1.80819e-05	0.00674118	0.00625539	0.000673898	0.022264	0.000127267	0.000962628	0.00387156	0.00107595	0.000158147	0.000177981	0.000198855	0.00104647	0.000255932	0.000211272	0.00427521	0.00257623	0.000935293	0.00431118	0.005309	0.00950688	0.001573	0.0010076	0.000706351	0.000221428	0.0926736	0.366776	0.0417928	5.326e-24	0.423624	0.0751335	0.322913	0.211041	0.232042	0.234004	0.3439399
1710	-5461.32	-5514.756	53.43586	0.00156417	0.000223767	0.00803613	0.00129919	0.00100371	0.000163284	0.00405869	0.000778381	0.00273319	0.00325317	0.000449361	0.00951533	0.00126977	0.0040385	0.00134163	0.000670251	0.00127987	0.000153342	0.000841351	0.00488044	0.00137894	0.000288154	0.00142696	0.00119654	0.000393717	0.00196104	0.00121073	0.000409317	0.0026157	0.00259301	0.00121274	0.00277015	0.000652234	0.00171242	0.00067426	0.00212618	0.00133592	0.00270114	0.00136762	0.000701499	0.000294648	0.0025999	0.000913122	0.000489094	0.00125267	0.00299943	0.00165952	0.000122037	0.00214071	0.00167096	0.00296348	0.000658299	0.00288155	0.00266215	0.00276903	0.00141443	0.000330076	0.00262686	0.00113323	0.0022923	0.00227213	0.000244066	0.00320101	0.0012128	0.0036805	9.41575e-05	0.000712247	0.00887121	0.000936945	0.00145764	0.00106658	0.000907217	0.000458978	0.00303293	0.00367146	0.00386859	0.00280748	0.00308341	0.00139474	0.00381094	0.000123509	9.95873e-06	9.52208e-05	0.0012004	0.000598644	0.000396393	0.00167653	0.00255553	0.00218259	0.00281455	0.00247718	0.00174104	0.000491906	0.000756777	0.000337566	0.000725428	0.00771802	0.00202885	0.00756922	5.59445e-05	0.00120172	2.56707e-06	4.53489e-07	0.000957908	3.52707e-05	0.00103828	0.00347462	0.0101751	0.000138453	0.000941604	0.00320881	5.76014e-05	0.00130827	0.000173149	0.000336227	0.00357562	0.0106191	0.00298906	0.000795925	0.00275885	0.00191872	0.00119646	0.00448422	0.00302499	0.0141349	0.00150429	0.00549395	0.00083683	0.00129462	0.000358858	0.000573476	0.00250969	2.44591e-05	0.00429994	0.00646311	0.000575064	0.0156099	0.000275791	0.000623709	0.00517472	0.00151708	0.000317385	0.000198251	0.000333797	0.00105303	0.000173247	9.17675e-05	0.00479711	0.00114004	0.00142315	0.00572244	0.00734736	0.00891562	0.00129159	0.000171532	0.00460454	2.68786e-05	0.104093	0.409461	0.0329498	1.60748e-24	0.369104	0.0843918	0.327977	0.209462	0.230307	0.232254	0.3457866
1720	-5446.101	-5499.791	53.68913	0.00374143	0.000433024	0.0068996	0.000828802	0.00130675	0.00074995	0.00391381	0.000878646	0.00197137	0.00251599	0.000194141	0.00793043	0.0016246	0.00384617	0.00106146	0.00105997	0.000990813	0.000220602	0.0014292	0.00147263	0.0010955	0.000331999	0.000373858	0.000154425	0.000214355	0.000554318	0.000452761	0.000713871	0.000475116	0.00267538	0.00117072	0.0015461	0.000474694	0.00175834	0.000661437	0.00135799	0.00237633	0.00285269	0.00288925	0.000974622	0.00049023	0.00247689	0.000939826	0.000574736	0.00131396	0.00477867	0.00157016	0.00022895	0.0024543	0.0013032	0.00524508	0.00111117	0.00106418	0.00076538	0.0063006	0.000768327	0.000566241	0.00353273	0.00476402	0.00216161	0.00326808	0.000262256	0.00196063	0.000593876	0.0033522	4.68369e-05	0.000292417	0.00415435	0.00162605	0.000859535	0.00123513	0.000538779	0.000481905	0.00250407	0.00143733	0.00185613	0.00335854	0.00250986	0.00142677	0.000654319	0.00123449	3.56454e-06	0.00011819	0.00166109	0.000656971	0.000409692	0.00150678	0.00139804	0.000721371	0.00526092	0.000899356	0.00228349	0.00150663	0.000565787	0.000881202	0.00035136	0.0069885	0.00185805	0.00770276	5.90663e-05	0.000748353	3.4087e-06	8.17977e-07	0.00100092	6.48749e-05	0.00341842	0.00218592	0.00735832	8.34674e-05	0.00135919	0.00117412	0.00010047	0.00362542	0.000206791	0.000532432	0.00119048	0.00558155	0.00258957	0.00140862	0.00227565	0.000431859	0.00156441	0.00803445	0.00383401	0.011361	0.00568594	0.00642907	0.00192377	0.00104524	0.000301697	0.000179686	0.00263272	8.18985e-05	0.00465929	0.0105805	0.00145839	0.0149784	0.000316064	0.00055908	0.00297762	0.0017572	0.000139977	0.000201575	0.000988232	0.000867822	7.40525e-05	0.000159676	0.00295586	0.00140256	0.0029075	0.00278961	0.00326618	0.00698456	0.00417847	0.000183763	0.000560834	2.79184e-05	0.118387	0.370675	0.0367574	4.62218e-26	0.411758	0.0624236	0.327977	0.209462	0.230307	0.232254	0.3204595
1730	-5442.54	-5496.117	53.5766	0.00315786	0.000763258	0.00491765	0.000910378	0.00152107	0.00114646	0.0018366	0.0031198	0.00108396	0.00375355	0.000307463	0.00511417	0.00238241	0.00125068	0.000582122	0.000545045	0.00172897	0.000332331	0.00141318	0.00228367	0.000870546	0.000428343	0.000128396	0.000181262	0.00043764	0.00133799	0.00313567	0.000677541	0.00135098	0.0022743	0.00118734	0.00442244	0.000242467	0.00175779	0.000982104	0.000477654	0.00318832	0.00280028	0.00152638	0.000974622	0.00112613	0.00116797	0.000837728	0.00183608	0.000984723	0.00668739	0.00361921	0.000351079	0.00155634	0.00119418	0.00330279	0.000860165	0.00055977	0.000892982	0.00463105	0.00118223	0.000328066	0.00141638	0.00195109	0.00357614	0.00355264	0.000332653	0.00222407	0.000839634	0.00636417	0.000142673	9.48614e-05	0.00775859	0.00176516	0.00315022	0.00230341	0.000527341	0.000336452	0.0015012	0.00210588	0.00241162	0.00203381	0.00185342	0.00140234	0.00147263	0.000328668	1.14006e-06	3.71269e-05	0.0012373	0.00162225	0.00118821	0.00170695	0.000918217	0.000429348	0.00667786	0.000811716	0.00131749	0.00099162	0.000294755	0.000915663	0.000270168	0.00705209	0.00306216	0.00858136	5.63482e-05	0.000855083	7.2768e-06	6.34452e-07	0.000576523	6.80353e-05	0.00440931	0.00228482	0.00820089	5.70626e-05	0.000213851	0.00269984	7.4971e-05	0.00168287	0.000486751	0.000998986	0.00206516	0.00840513	0.00323543	0.000899556	0.00129277	0.00128506	0.00116348	0.0034243	0.00364683	0.00990394	0.00418094	0.00493332	0.00249511	0.00288212	0.00177362	0.000417963	0.00219386	6.63779e-05	0.00744453	0.0059196	0.00231996	0.0240078	6.75737e-05	0.000744592	0.00185336	0.00210445	6.68062e-05	6.10514e-05	0.000674971	0.00120173	3.33982e-05	0.000662494	0.00196388	0.000548385	0.00302235	0.00353524	0.00476052	0.00657731	0.00212286	0.000262305	0.000567195	4.09417e-05	0.120627	0.37769	0.0443546	8.01035e-26	0.41955	0.0377783	0.327977	0.209462	0.230307	0.232254	0.3317126
1740	-5458.929	-5512.291	53.36191	0.00298896	0.00122268	0.00843404	0.000263945	0.00125849	0.00173058	0.00230083	0.00211786	0.000667437	0.00602913	0.000736371	0.00404445	0.00415319	0.00149498	0.00149474	0.000539345	0.00251468	0.000617562	0.0026863	0.00262291	0.000686154	0.000816838	0.000332091	0.000834355	0.000792616	0.00151041	0.00218585	0.00146765	0.00235181	0.00124905	0.00155387	0.00485553	0.000179272	0.00150367	0.00142123	0.000381661	0.00153006	0.000985106	0.00321529	0.00459965	0.00130389	0.00351379	0.000461064	0.000796691	0.000687912	0.00296208	0.00246838	0.000183502	0.000643334	0.00097876	0.00350684	0.00048121	0.00294972	0.0020467	0.00406348	0.000820027	0.00038741	0.00153204	0.00298555	0.00125255	0.00289969	0.000358177	0.00381368	0.000346754	0.00277023	0.000196801	0.000150684	0.00702226	0.00125807	0.00218451	0.00197855	0.000490043	0.00047312	0.00355596	0.0044453	0.00257231	0.00288923	0.00262132	0.00187747	0.00160243	0.000106423	7.88537e-07	5.51492e-05	0.00119347	0.00308184	0.00438873	0.00109294	0.000911345	0.000841771	0.00573439	0.000854466	0.00108554	0.00108658	0.000255742	0.00262579	0.000438398	0.00725318	0.0038115	0.00634071	0.000139381	0.000562885	8.2872e-06	1.57048e-06	0.00140086	0.00013264	0.00483399	0.00140045	0.0115906	0.000327899	0.00016006	0.00447601	2.40194e-05	0.0012901	0.00100311	0.000684404	0.00217107	0.0062506	0.00626275	0.000237921	0.00152246	0.00174282	0.00078987	0.00530046	0.00479421	0.00856917	0.00162165	0.00729938	0.0019591	0.000831558	0.00177707	0.000930911	0.00235523	3.44158e-05	0.00818606	0.00423852	0.0012387	0.0247513	0.000108327	0.000965972	0.00408537	0.00307775	0.000327129	7.29805e-05	0.000353427	0.00077053	7.77956e-05	0.000737201	0.00214395	0.00281755	0.00443273	0.00218728	0.003973	0.0042348	0.000883406	0.00094129	0.00101653	1.24733e-05	0.0764757	0.354416	0.0501321	7.16709e-25	0.466189	0.0527872	0.328658	0.209897	0.228709	0.232736	0.3531819
1750	-5451.414	-5504.913	53.49848	0.00320056	0.00257317	0.00457776	0.00142197	0.000924982	0.00354142	0.00121382	0.000914282	0.00066657	0.00395205	0.00159572	0.0052018	0.00228895	0.00278408	0.00271066	0.000359493	0.0016393	0.000239884	0.00218977	0.00404841	0.00122139	0.000744138	0.00114837	0.000372664	0.000483576	0.00145953	0.00183087	0.00104652	0.00269169	0.000478743	0.000889721	0.00321462	0.000222283	0.0018568	0.00184666	0.000309418	0.00203943	0.000899345	0.0017325	0.00527581	0.000893635	0.00080675	0.000590048	0.000281862	0.000878255	0.00745776	0.00161005	0.000147187	0.00222659	0.000804096	0.00385914	0.00058501	0.00104601	0.00132156	0.00191163	0.000597668	0.00052092	0.00152579	0.00175626	0.00136084	0.00524169	0.000387494	0.000994889	0.000199854	0.00234425	0.00019784	0.000231146	0.00947476	0.00130373	0.0013564	0.00171739	9.26183e-05	0.000756782	0.00234792	0.00535871	0.00346239	0.00437027	0.00274994	0.00165732	0.00356539	0.00030791	2.35079e-06	0.000160282	0.00135081	0.00402833	0.00202354	0.00325867	0.00152357	0.000762353	0.00314588	0.00198612	0.000285422	0.000725071	0.000332188	0.00154997	0.000849783	0.00577609	0.00312707	0.00907864	0.000920277	0.000562774	1.56786e-05	4.99744e-06	0.00227569	0.000300474	0.00483399	0.0011466	0.0151957	0.00038381	0.000339707	0.0040416	9.11791e-05	0.00170271	0.000636952	0.000586111	0.00174237	0.00772947	0.00564897	0.00135492	0.000974743	0.00106921	0.00124091	0.0063039	0.0025877	0.00844088	0.00212838	0.00467588	0.00177701	0.000183152	0.00191136	0.00192655	0.000820568	4.76308e-05	0.00818606	0.00289283	0.000666617	0.0198364	0.000247107	0.000951557	0.0019433	0.00208162	0.00119975	3.06049e-05	0.000208589	0.00228314	6.88833e-05	0.000959712	0.00118543	0.000645527	0.00143402	0.00255761	0.00375549	0.00775454	0.00125974	0.000556146	0.00111814	2.5485e-05	0.108349	0.332429	0.0433174	1.39516e-23	0.434687	0.0812171	0.328964	0.210093	0.22799	0.232953	0.3395247
